item_id,item_idx
B0050SX9I2,1305
B00000DMAQ,2
B00002STEZ,43
B003TQLLEQ,1138
B002I0K3CK,980
B0050SVHZO,1284
B00EN9Q8G4,1695
B00UG63VDG,1951
B07V3G6C1F,2615
B0CB8LZT7K,2994
B09C4DPKGF,2841
B00002DHEV,37
B0C8MPWZ1H,2992
B003O6H7X0,1114
B0050SW4OC,1295
B001QCWS2E,843
B0002CHIWO,280
B000FDOTIQ,352
B00007KUUD,203
B000YDIYFG,466
B000O62OS6,411
B00CJD4HD2,1634
B07XG71C43,2665
B00KR2C0RC,1815
B07JVMRDGK,2513
B001I75UIQ,821
B001EYUTU2,721
B001EYUWR2,750
B000P0QJD2,417
B001G7PSLW,811
B000B9RI14,331
B0037W6XM2,1050
B015TL6PCQ,2075
B00CES8GAM,1629
B004Q9SO4K,1246
B00328P0GG,1042
B004LVO4M4,1235
B0BLW27Z5W,2940
B00O65I2VY,1900
B0767Y2Z49,2388
B000FPOJOS,354
B000SQ5LQE,435
B000HCJD68,375
B004HKJCKI,1212
B001IVXI7C,824
B0016GABR4,491
B076ZSBT61,2391
B001G6062Y,794
B001EYUPSS,657
B00004SVS5,83
B001EYUOK2,633
B00O3O3SIU,1899
B01307Q6ZC,2048
B00005BR6H,122
B001ELJFAK,587
B00006Z7I3,198
B00006Z7HR,197
B00000I1BJ,11
B00006LEMK,194
B00009YEJY,234
B00006B5T8,177
B00004U1R2,96
B000065SQJ,167
B001EYUWWC,753
B001G605TS,789
B0002RQ3ES,285
B0002Y2XXQ,287
B000K1GZIU,392
B001EYUPAG,639
B001EYUW5Y,736
B001EYUW4A,735
B0000AI1KK,244
B00005BW7M,123
B001E8WQLI,528
B00005V6BB,158
B00009WAVB,233
B00006BMQB,178
B00005BIG7,120
B0086VPVDG,1484
B00006GSNZ,183
B0000690Z9,174
B001G6063S,796
B00005ME6O,131
B001EYUWBI,742
B00004U5VK,101
B00005BW7Q,124
B0000503MO,108
B00006LEMX,195
B00004ZDFY,107
B001EYUWAO,740
B001EYUS80,707
B001EHD9ME,556
B0015Z1I4G,490
B0031SWWPO,1041
B07WPS59HY,2633
B00000I1BY,13
B00000K1VA,24
B001E909VQ,531
B00004SVV8,86
B00002ST28,42
B00004SVYE,91
B00002SVG0,57
B00005O0I7,141
B00006HBTW,184
B001EHD942,542
B001EYUOJS,632
B00005B8G1,118
B00006LELH,189
B0000C6FKA,247
B07NQ1CNVD,2550
B003FMTZSI,1077
B001EYUWAY,741
B00X3EDHZU,1967
B004ZX73I0,1273
B003S6N7OO,1133
B001E8WQGI,523
B001G60638,795
B001EHD9HO,552
B0009F3E1I,303
B0000690ZE,175
B008OGWH3A,1521
B00BQI3UQG,1609
B004L4AZ7Y,1231
B001QCWSLU,856
B0050SXQ12,1307
B004PAGJNS,1244
B000NPTOTK,408
B00006FWTW,181
B00004U1R3,97
B00005B8FZ,117
B00005UK88,155
B00002STFP,45
B00002STGL,46
B001EHD94W,543
B00002STFN,44
B00000I1B8,9
B001EYUY3Y,774
B001E91OFQ,534
B001EHD9E2,549
B001EHD96K,544
B001ELJFN2,592
B00008URUB,216
B0000A1OG4,240
B00002STYS,51
B00002SVFQ,54
B0009SQFGQ,307
B000035Y38,68
B001EYUOW0,635
B001EHD8YS,539
B001TOMQVC,862
B000038ABO,72
B000038IFX,73
B000935256,300
B000FW64ZS,365
B001ELJPOG,601
B0055WU1K2,1338
B004IWRNTC,1223
B000IMWK2G,386
B001G605VG,791
B001EYUQ96,669
B00006409Z,165
B001EYUQ1Y,660
B00004U5VI,100
B00005V6B9,157
B00006FDLP,180
B00000DMAR,3
B00GM5UIN6,1730
B000099T2E,221
B001EYUQNM,682
B00BSWYN2K,1615
B001ELJE1U,569
B000EHQDA0,344
B006NYWLLI,1405
B005IMVP0O,1361
B007K6IVOY,1449
B00005Y1BG,161
B00005R5PO,150
B00005ULXN,156
B00008DHNU,207
B00068O278,290
B001ELJPT6,605
B001EYUW72,738
B001EYUWV8,752
B001EYUW6S,737
B001EYUPJ2,647
B001EYUNHG,610
B00LV8IFUW,1853
B001G6062O,793
B0007D4MVS,295
B001EYUUWO,732
B00095LIC0,301
B07NQTN66P,2554
B00005V9Q1,160
B000B6MLV4,328
B001MW91IW,833
B006QRNKOO,1412
B00006IJJF,186
B00005NN5G,135
B001EYUR7M,696
B001EYUNW6,621
B000099T2G,222
B07X6HNKQH,2661
B0000B0MNH,246
B00020LZBG,273
B001EYURK4,699
B008KVDE7M,1516
B000S6AG9G,434
B00000K2R4,26
B001O1OBFY,836
B004HYFQ7M,1216
B001EYUY5M,776
B01N5OKM3I,2247
B07DJX3Y47,2461
B000FJEV06,353
B00BS520SG,1614
B001EYUWXQ,755
B0028Y4PVG,890
B07X43LX4N,2653
B00009WAUF,227
B00029QOQS,276
B0BN942894,2945
B07BL3DKBQ,2418
B000HE7KZC,378
B001G3B0HC,788
B0055VAB30,1336
B006ZPAYMI,1422
B0026MS1XS,884
B002I0HCNI,963
B07CJMGKNK,2437
B00Z9TJ1VQ,1998
B0050SVMYA,1286
B00IAVDQCK,1768
B00XY0IVK4,1975
B071S1FT72,2310
B07KZ6QJTL,2522
B01M1CWDM3,2218
B0083GAF12,1477
B00A39IEN8,1560
B004JSDQPU,1227
B00E3NCQTS,1687
B00OVBVME2,1909
B00S7O6R4Y,1935
B00T9Z8CHU,1945
B00O22XF0E,1894
B01579EXNS,2069
B00KWIYS3K,1834
B06Y8XBVX8,2278
B01LWJB4QT,2209
B00004XOWT,103
B00000K10U,21
B00005QX4F,149
B00005N7YR,133
B00005Q8M4,147
B001ELJE56,572
B000U34SZA,442
B0071NH8B8,1423
B003TQM4D8,1139
B0BRXYDXP7,2953
B01LYH50DX,2214
B0B9MJK753,2920
B0BMGHMP23,2941
B00EADTVL2,1691
B09DL5PMWL,2845
B00GXYEMLA,1739
B00008KTRS,212
B00KVQYJR8,1829
B002I0K3PM,982
B002JTX7HI,1002
B07NQNQ7WN,2553
B01AC0I9NW,2114
B014KXMLXG,2060
B016S5DC3M,2083
B01H1GJ7IQ,2176
B001ELJPPA,602
B000UODATY,447
B001ELWMHI,606
B00020BV2E,270
B07H3F94ZN,2495
B00000K3X9,28
B001EYUOFM,631
B00BAQXJU6,1587
B07YBXN77W,2688
B003ANMB6A,1060
B0029ZBZ0I,895
B00CH923NE,1630
B07KXFB1P8,2520
B07HVHT7XF,2504
B00267S7XW,881
B00SVVUOGU,1941
B07LCT76PQ,2528
B003URSUSE,1141
B002OLV32M,1021
B00020LZAM,271
B000099T1Y,220
B00DV16N6U,1679
B001EYUQ7I,665
B001EYUPHE,645
B001QCWSCY,848
B0026P3CE8,885
B001EHD9BU,548
B0023B14WC,877
B0128UH1VU,2043
B00MVY10CU,1876
B00TS0UFOY,1949
B011I4APHY,2039
B00WGZG8JO,1962
B00L3KU0S8,1841
B001EYUW8Q,739
B00AY1CT3G,1576
B00004WLQ6,102
B001EYUS6M,705
B0072A4GQK,1424
B001EYUR4K,694
B0154OZU4M,2067
B0136JP9OS,2049
B00NEU3Z1Y,1882
B017Y97NHM,2101
B00HLWIS72,1747
B071Y79VNL,2318
B00KSRV19E,1818
B00J4C56HC,1779
B00OBZYJ2K,1905
B01E10MWDW,2141
B00Z9TLVK0,2008
B01GY35E8Y,2164
B001HBTP34,819
B001EYUT3Y,713
B0001DI6FM,260
B001ELJFPA,595
B00317C69C,1039
B004AE6GPK,1182
B07MYVF61Y,2536
B07WXKQWTV,2643
B002BSA2LQ,909
B00BCEK2LU,1590
B008MWIALE,1520
B07VHHPJBV,2623
B0B4CRTWGM,2911
B00027CXEM,275
B00ANZR6M2,1573
B001ELJDUM,560
B07R4C3ZVH,2584
B078GYWJB4,2402
B07D3JX5DL,2448
B0045U01OG,1176
B07H5NGZQ8,2496
B001UQ704C,873
B07KZ6QJTX,2523
B002JTX5UM,995
B01MY9JB2U,2234
B01MT1DCIV,2230
B00JA81WQE,1784
B0BVPBPLZL,2957
B003BYRTEC,1066
B005OGLHM0,1371
B0BZLGZBWY,2966
B001UQ7042,872
B002FQJUQ2,932
B003INEQ0G,1082
B003ZUXQD0,1158
B002I0K6DG,984
B00BI83EVU,1603
B00D11I0AC,1649
B001EYUU1U,722
B002I0J51U,969
B003FMVLSK,1078
B001EYUQBO,671
B001EYUSSA,711
B003N63BPE,1100
B001ELJE5Q,574
B0056WJA6M,1342
B00HVWU0Q4,1756
B00AYABWYE,1577
B005OGKBPE,1367
B00ANZR7X0,1574
B008PQU3E4,1522
B009JBFF9C,1547
B01GD4928C,2149
B00000DMB6,7
B00000I1BF,10
B005WMIR4C,1379
B00Z0DNVX0,1989
B01CJI62WA,2134
B071JQRWJ7,2307
B06XDGKW2X,2264
B072199RYC,2322
B00KX766ZS,1836
B07CDY9D53,2434
B00MB1I3FU,1865
B07NVF1C8Q,2559
B08VXL4487,2806
B09T2QP4WV,2885
B000QUYHIK,425
B001EYUT6G,714
B001KN31ZM,828
B001EYUQ2I,661
B002I0H9WM,962
B002HEI450,937
B002I0EMBI,951
B000034DMG,63
B005FVBYV8,1353
B00JE5P17E,1786
B081W1VBKN,2702
B07WT56LHX,2639
B09B1L53CB,2835
B07FK8Q7RR,2479
B09VYZ4LLT,2898
B0014UGK4U,485
B000AB603U,320
B0013RC1W4,482
B001EYUSVM,712
B001FSL4BK,787
B002I0JZIS,978
B0050SW93S,1298
B0050SX1JO,1304
B09B4MJ9H3,2836
B01CEFEMFW,2131
B0050SWQ86,1302
B006MBZZSI,1404
B002RS7NB2,1022
B003BFNWD8,1061
B009MRZAUC,1550
B073GY1PRY,2347
B00ZMBLKPG,2024
B09LTXRNCC,2868
B001EYUWJK,745
B0010AYJXI,473
B005JQNF5W,1364
B07X5LZKBT,2658
B001EHD9B0,546
B001COTC3E,508
B005ZBO4VA,1384
B07P9VQ4Z8,2575
B00JBNHLFO,1785
B003HGGN82,1080
B01K1OO5PU,2194
B00000I1BS,12
B00FQDEKM0,1715
B00HM3QAWK,1749
B08CL92HPG,2743
B014SIVGAW,2064
B002I0K74Y,986
B004P7EUPA,1243
B002I0J4NE,967
B00BALK9CM,1585
B06XTCKBVM,2273
B01MXE0FKC,2233
B005185SDA,1320
B0013OM528,480
B00PDRZG9U,1913
B00O15486W,1893
B00P45U43O,1911
B001QCWSA6,847
B002I0K8SE,989
B0862GHVT9,2713
B07RQP5S8C,2595
B019EWMXWC,2110
B01JM80MV2,2192
B07G3Y68KR,2485
B00DC7G3Q8,1663
B01N10NIBP,2237
B08FXKSQDP,2757
B08NRVRF3J,2791
B000G7X5MM,370
B001LGFPSY,832
B0031Q7N1E,1040
B002I08UPC,941
B004QWYRMU,1249
B004CVWETI,1192
B0050SW1WW,1292
B015Z31TVA,2077
B01A14NWDQ,2112
B075MYT126,2378
B00421B36S,1166
B000OPPR2C,414
B000K9OR4Q,394
B001E91OLK,535
B002I0K7DK,988
B006HZA7Y6,1392
B002I0JC72,976
B09V25XG1G,2893
B06XY6L858,2275
B0057PERH0,1344
B071J3CJHQ,2304
B00IPTUJ8G,1773
B01KK2NFU4,2196
B07FKN3SKR,2480
B00DQNEUXG,1674
B017W17G1U,2098
B07X2H4KDG,2647
B00I5LMSE2,1761
B0050SVOXE,1290
B000B6MLPU,326
B0062UOD8M,1386
B000TZI2FQ,440
B00BI9MDSO,1604
B00NMUYBZA,1887
B00XCZ3PMK,1972
B00A878J5I,1563
B00L3LQ4B4,1843
B00R0ZS9YW,1926
B00Z9THPWS,1993
B00YJJ0OQS,1982
B00YDFM3FI,1981
B001EYUQXW,693
B072HGLS26,2334
B000067DPD,172
B07VRYBGXL,2627
B008I2LRJA,1512
B001EYUWL8,746
B006HZA9XU,1394
B002W8SBIG,1027
B008AJETV4,1497
B0055ARKZI,1333
B00MOQWBQ4,1869
B08XQM7786,2813
B06ZZ6FGGL,2286
B07PTMKYS7,2578
B001E8WRE4,530
B002JTX9KI,1010
B07VR26ND8,2626
B07DXCZZYR,2471
B002I08RR8,940
B008GFZV6Y,1510
B001KN317K,827
B0006GBCZU,293
B00NMV2F9I,1888
B00RUZPKYY,1931
B01B61X1UC,2123
B001G7PSGW,808
B009I6FWOQ,1545
B01MRGTU2D,2228
B00WOK8Z74,1965
B001E58B1K,522
B00FE8WKPQ,1712
B0049H2W74,1181
B00DBRNRPE,1659
B0151K6J9Y,2066
B0079V29EI,1431
B0041RY3W4,1163
B002I0K6X6,985
B003171CEW,1038
B072K62L3S,2336
B00FA1CL06,1710
B001TD6SK8,860
B072M6WZSY,2341
B01LYNI9Y5,2215
B01LDUYU60,2203
B001IADHKG,822
B002I0GXWO,958
B00BHV29Y6,1601
B00DBRNQZ0,1658
B009GWKP76,1544
B00M3D8CFM,1858
B0033764FC,1044
B00G6GQL0A,1723
B00005LABK,127
B00005NZ1J,138
B0C5JVWJC7,2980
B0084B7FZK,1481
B005GISQQG,1358
B0072A4JTY,1425
B07P2LY81M,2565
B017W17G4M,2099
B0126MKTBO,2042
B01574SORE,2068
B07NV7BG67,2558
B073SBW5W6,2350
B00H727K20,1742
B004AYCNQ6,1185
B079FGT22K,2409
B01HC0LG0S,2178
B001G7PSIU,809
B0050SYYTK,1314
B00009WAUO,231
B071D51YKL,2298
B0719W8QL3,2295
B09LTXBY4M,2867
B001EYUT70,716
B07H13GWRH,2494
B07NLMG14J,2545
B002JTX9RQ,1014
B004AM656M,1183
B001TOMR6Q,863
B002I0JNFI,977
B004Y3HXXQ,1268
B0001OK7VW,263
B001EYUQKK,678
B002EE5SAC,928
B002HJYKG2,938
B000G7PMX2,369
B009AFLXQQ,1537
B009Q5XGO2,1552
B00B67ZS3U,1580
B004HCYVO8,1203
B001EYUT7A,717
B07P3RTHFD,2567
B00KU1GVGG,1822
B006YDPU48,1421
B00AT0CNDS,1575
B01HE5SXFM,2181
B007R4X3AG,1457
B008HPAXZ2,1511
B00MNP9PD8,1868
B07MRJ12HX,2534
B00B3PEWQE,1579
B07M8ZXQR6,2529
B000CBCVFE,337
B075MJLB5B,2377
B07YBXNPSZ,2689
B071JYPVHC,2308
B0116BBW5S,2033
B0BS17DWCR,2954
B01FWN9DOS,2147
B00KSY5486,1820
B0093G9VOI,1532
B01N7XUY14,2253
B01MG5O4JI,2225
B0049DYNNO,1180
B00X8XIN7S,1969
B000RF7164,432
B06ZYHGVL1,2283
B000UW1YBW,449
B001ELJFGE,590
B009T3EY1A,1555
B0000D12XI,249
B0002ILS24,284
B00005B70K,116
B00005YVTW,163
B000MFOOLY,401
B001EYUS6C,704
B001EYUWN6,747
B001DJ3GTO,517
B06XSMSL45,2272
B004AOGVHS,1184
B01M6CV5IF,2222
B001QCWSJC,855
B001TOQ8K2,864
B00OBZNI0O,1904
B06XCXQN92,2263
B002I09286,945
B006FRMVIQ,1390
B073SC6V1D,2351
B008277M0E,1476
B01N4X95QL,2245
B0080CAO9C,1473
B002DC8GKO,926
B0BW11RQPT,2959
B002I0GU2M,957
B07BWH4CC4,2423
B0001AO01Y,258
B0199OXR0W,2109
B007VYW5Y2,1464
B002GCFI2K,935
B002BSC4ZS,913
B001EYUWY0,756
B00005MDZY,130
B000051QDD,110
B00YC7DZP4,1980
B012TRQKZA,2046
B01N6QPWBV,2250
B00QRDQ9HM,1925
B004K1EA5G,1228
B01LXBBM0K,2210
B01N7VUOPH,2252
B07B9SMBG5,2413
B0743X12TX,2360
B00IUFK9F8,1776
B088DCPM2P,2733
B0716CXJ1R,2292
B09WBQQ6XT,2899
B07JVQLSLY,2514
B001EYUPOM,654
B0050SVGW8,1281
B071GPJVTQ,2303
B01N33OBYK,2241
B003UT9XJM,1142
B001G7PS44,806
B00MAPYKPO,1864
B0009SQF0C,306
B0029F2FB6,892
B0041CWZEM,1160
B001EYURFO,697
B073XJX6GW,2356
B00420K18K,1165
B00FUC6T0S,1716
B00000DMAT,4
B000FW64OY,364
B001W0Y5VM,876
B003O6EE4U,1111
B006PP3ZK6,1408
B00OZZ21T4,1910
B07WPFTLGK,2631
B0108YZCYQ,2031
B000UZVL58,452
B07MR9FH51,2533
B00CH9253W,1631
B07114C4TL,2289
B07NP34CW1,2548
B00004SA3J,80
B001EYUNXK,622
B00XR3YBM0,1974
B000035Y2Q,67
B000HE9LEK,379
B00004SVRR,82
B001G60JHQ,799
B017W16ZUI,2094
B00004SVYF,92
B004V61HL0,1260
B008UTF3W8,1526
B0000AI1KE,243
B0009WPZPE,312
B07X2LNHGB,2649
B071CZ2X6L,2297
B073X4RF9Q,2355
B0018BELN2,497
B001EYUY7K,778
B00030GS8A,289
B08DY6CTRG,2749
B0C7BHF843,2987
B0038MTE7C,1052
B00136MBHA,476
B003VR5PPY,1145
B002JTX7IM,1003
B001QCWSEW,850
B005YR0T2I,1380
B0001B15RA,259
B00KSVXSZU,1819
B07BMRGKX2,2420
B0000488VP,75
B002I0GKA4,955
B0731QNDY6,2345
B07X13HNK3,2645
B000FQBPDU,360
B000084314,204
B07TP6LFQH,2611
B000SSQPU8,437
B003O8EDUS,1116
B0010YOQIM,475
B078S9S2XF,2403
B001EYUQMI,680
B002BG1PXM,901
B0053B7ICO,1327
B003O6G114,1113
B07V6V93M1,2620
B0050SXUT0,1308
B001CTL5GQ,510
B001NJMMHG,834
B004EVWYYG,1197
B006WVJY6C,1420
B01LB4KHF6,2201
B005GISPMQ,1356
B003O680ZY,1105
B001ELJDZ2,567
B001EYUQKU,679
B0044R8X9U,1171
B001EHD9BK,547
B0050SZ87W,1318
B00020V4N0,274
B071LQD2Y7,2309
B002I0K956,990
B001H0RZX2,816
B00BKWQA2Y,1606
B01GVE4ZXQ,2156
B00008JODN,210
B00GM6179Y,1732
B001EYUNMG,613
B001ELJPKA,600
B001FRA16A,784
B00004SWL9,94
B0050SWNZW,1301
B00JVUKSKC,1791
B00IIHU44E,1772
B007WPGT2Y,1469
B01I59OC92,2183
B00NJ0HTH0,1885
B0028Y4PV6,889
B003RRXW0I,1130
B018V3ISJ2,2106
B07R7XQZXK,2590
B001DLUESI,518
B00AK4QB22,1568
B00008I800,209
B001EYUWDG,744
B001EYUWBS,743
B002JTX6B0,998
B00000K1VE,25
B00007KQC1,201
B0000TSRA6,251
B07CZXQS2V,2444
B004ZCPKS6,1271
B09V3MBFDT,2894
B001CU4EJ0,511
B000NUBY0C,409
B003TLNHCK,1137
B0052WG9II,1324
B004ZX75AQ,1275
B003O3EFY2,1103
B00006LEM3,193
B008GEH8LQ,1508
B00EV4O8VS,1702
B001EYUQUU,686
B001EYUQV4,687
B001EYUQAU,670
B0B11Z2PYX,2905
B000090W86,217
B01APBAMHE,2120
B001UIG6M2,870
B006HZA8EA,1393
B00JVUKW62,1792
B000B69E96,323
B000Q6J51S,423
B07NN5P587,2547
B01DUHQIL4,2140
B00C1ZBFTW,1620
B000784XG2,294
B001C6GVI6,506
B001EYUTC0,719
B0001NE48U,262
B01AC3Z9J6,2115
B000035XR9,65
B00002SVG3,58
B07PMFPQBC,2577
B08LNPL2J8,2772
B01M5BODWT,2220
B001EYUPL0,649
B00000J2W7,18
B0050SVGXM,1282
B000WQ3838,461
B00H45K6LW,1741
B004JHJHCC,1226
B000GIXIPK,373
B00008KU9T,213
B00005BJ9G,121
B00002STGR,47
B002EE7OKE,929
B00006LEM2,192
B001EYUNUI,618
B00005RKO7,152
B00EVPR4FY,1703
B07YBX6T9P,2676
B00269DXXO,882
B008MO6B1S,1519
B006JKAS16,1399
B000TUZCQI,439
B00005AV8O,114
B00004SVPT,81
B001EYUNJE,611
B000HCL5QO,376
B001EHD9FQ,550
B001QCWSJ2,854
B00000K117,22
B00004S99R,77
B001ELJPR8,603
B001EYUXUI,768
B00019AZBO,254
B0009SQFHK,308
B001EYUXT4,767
B001EYUOXY,636
B001EYUQ8W,668
B00006M3R6,196
B0009Z3MQ0,316
B000KRXA28,395
B000NPOGWK,407
B000O5I0F8,410
B003C1PV9Y,1068
B001EYUPBU,641
B001EYUUF6,731
B0019SY1D4,499
B001UO5WEO,871
B0030GBSUC,1033
B0056YAIZW,1343
B005A0MBR0,1345
B002BWOW4U,919
B003O6E620,1106
B00002STXS,50
B00000INR2,14
B0072I2240,1427
B00DC7FWRE,1660
B009S4JTTC,1553
B09G6MPGW7,2851
B003JBHG9K,1088
B005D7G3LA,1347
B004UPBXDO,1258
B001ELJFO6,593
B001EYUQI2,674
B00001KUII,30
B00005Y4Q1,162
B000CQIDTC,339
B004WL4LOY,1265
B00005OLWB,144
B0728CRKP2,2330
B08Y8V7QKM,2816
B000MJB0H6,403
B000U34SYQ,441
B001EYURUE,701
B001ELJPJ6,597
B001BP4JY6,504
B0041S1MVI,1164
B001KX504C,829
B0009UC6AI,309
B000066RKC,170
B003JKK6FM,1089
B0029NZ4HA,894
B002I0K780,987
B001E8WQUY,529
B00005T7ZN,153
B003O680RM,1104
B000XJNTQ0,465
B0001NBNGG,261
B000E0OCR8,340
B00E3C4CIM,1685
B015O2T0G8,2072
B00ZJBSBD8,2017
B00GZ1H07Y,1740
B00GX330XW,1737
B00FKV8AK6,1713
B000S0C2UI,433
B0023CC0M4,878
B015PXH9S2,2074
B0050SZ7D2,1316
B01IFE1XV2,2188
B00F6YD2AK,1708
B002I0EPP6,952
B003QP30O4,1124
B003FBL86Q,1076
B00UJ9LSI0,1952
B00F6YD26Y,1707
B004N3BY3C,1237
B00005OARM,143
B07X2LWBXB,2650
B00012BSJ4,253
B00005ATSM,111
B00005ATSN,112
B002FG9MWE,931
B0015ACX3Q,487
B001BKLD9A,502
B00004SVTT,85
B0042R81XU,1168
B000GPVUOY,374
B000B6ML0U,325
B001EYUQ4G,662
B001IKHVTE,823
B01JHQURLY,2190
B00009WAUK,229
B00030GS80,288
B0000A09EP,237
B000035Y6N,70
B0007L8GPI,296
B00006IR62,188
B000WMEEAI,458
B00IA4455Y,1764
B002I0H738,960
B003Q9RGRW,1122
B008J16AGA,1513
B0001ZZNME,267
B0007TFLLC,299
B000B8J7K0,329
B004NBXRDE,1239
B00005AV86,113
B008BG3B2Y,1501
B09TSDB5PX,2889
B005FMLXW2,1351
B078YM9ZL5,2404
B00002SVNY,59
B000035Y7H,71
B00002NDRY,39
B00C3MK9BS,1622
B000HKMPVA,383
B07X56VM5R,2657
B099M4S2YW,2833
B0BNXFVLWZ,2947
B00029QQNY,277
B00019AZC8,255
B003S9WJ9A,1135
B00KO3FWJW,1809
B00009WAUZ,232
B00104KCF8,472
B000021Y5P,35
B0009R1T9K,305
B004J17XZ6,1224
B002WDL53O,1028
B0C37RBK2R,2971
B0000DJX7I,250
B01MRI24JT,2229
B0038MVFYC,1053
B001ELJFOQ,594
B000X2RKOO,463
B07P1CSM6S,2563
B00002EPZ2,38
B001EYUXI0,764
B001ELJEJW,585
B00005NN5L,136
B09B4RT164,2837
B001E8WQHW,524
B004HM279O,1213
B00A8306C6,1562
B002I0J8RQ,973
B01IFE2OFG,2189
B000GACEHQ,372
B005UUO8FS,1376
B000ZK695U,467
B00G237L7Y,1721
B000A4T1U6,319
B00ANGVX9I,1571
B00020BV1A,269
B003MP9KOC,1097
B002VH7Q20,1026
B003XIHXVA,1149
B0001ZZNNI,268
